species,block,street,trap,nummosquitos,wnvpresent,latitude,longitude,year,month,day
CULEX PIPIENS,37, S PULASKI RD,T063,3,0,41.82561,-87.726549,2013,8,29
CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,31,0,41.673408,-87.599862,2013,8,29
CULEX PIPIENS,12, S DOTY AVE,T115,4,0,41.673408,-87.599862,2013,8,29
CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,2,0,41.726465,-87.585413,2013,8,29
CULEX PIPIENS,10, S STONY ISLAND AVE,T138,9,0,41.726465,-87.585413,2013,8,29
CULEX RESTUANS,13, S BRANDON,T209,7,0,41.740641,-87.546587,2013,8,29
CULEX PIPIENS,13, S BRANDON,T209,24,0,41.740641,-87.546587,2013,8,29
CULEX PIPIENS,37, E 118TH ST,T212,2,0,41.680946,-87.535198,2013,8,29
CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,39,1,41.704572,-87.565666,2013,8,29
CULEX PIPIENS,24, E 105TH ST,T128,85,0,41.704572,-87.565666,2013,8,29
CULEX RESTUANS,89, S MUSKEGON AVE,T099,3,0,41.733643,-87.55551,2013,8,29
CULEX PIPIENS,10, S COTTAGE GROVE,T102,12,0,41.750498,-87.605294,2013,8,29
CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,3,0,41.984809,-87.728492,2013,8,29
CULEX PIPIENS,58, N PULASKI RD,T027,2,0,41.984809,-87.728492,2013,8,29
CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,32,1,41.659112,-87.538693,2013,8,29
CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,131,1,41.992478,-87.862995,2013,8,29
CULEX PIPIENS,91, W HIGGINS RD,T009,65,1,41.992478,-87.862995,2013,8,29
CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,314,1,41.974689,-87.890615,2013,8,29
CULEX RESTUANS,10, W OHARE AIRPORT,T900,13,0,41.974689,-87.890615,2013,8,29
CULEX PIPIENS,10, W OHARE AIRPORT,T900,281,1,41.974689,-87.890615,2013,8,29
CULEX PIPIENS,10, W OHARE,T903,11,0,41.957799,-87.930995,2013,8,29
CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,8,0,41.925198,-87.746381,2013,8,29
CULEX PIPIENS,48, W MONTANA ST,T222,9,1,41.925198,-87.746381,2013,8,29
CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,50,0,41.973845,-87.805059,2013,8,29
CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,52,1,41.743402,-87.731435,2013,8,29
CULEX PIPIENS,65, E 91ST PL,T227,24,0,41.728495,-87.600963,2013,8,29
CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,8,0,41.947227,-87.671457,2013,8,29
CULEX PIPIENS,17, W ADDISON ST,T224,5,0,41.947227,-87.671457,2013,8,29
CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,2,0,41.793818,-87.654234,2013,8,29
CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,2,0,41.904194,-87.756155,2013,8,29
CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,11,0,41.951866,-87.725057,2013,8,29
CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,6,0,41.763733,-87.742302,2013,8,29
CULEX PIPIENS,51, W 72ND ST,T035,2,0,41.763733,-87.742302,2013,8,29
CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,39,1,41.98728,-87.666066,2013,8,29
CULEX RESTUANS,58, N RIDGE AVE,T231,11,0,41.98728,-87.666066,2013,8,29
CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,21,0,41.912563,-87.668055,2013,8,29
CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,150,1,42.009876,-87.807277,2013,8,29
CULEX PIPIENS,71, N HARLEM AVE,T233,50,1,42.009876,-87.807277,2013,8,29
CULEX PIPIENS,42, W 65TH ST,T235,12,1,41.776428,-87.627096,2013,8,29
CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,11,0,41.994679,-87.770899,2013,8,29
CULEX RESTUANS,62, N MCCLELLAN AVE,T236,2,0,41.994679,-87.770899,2013,8,29
CULEX PIPIENS,62, N MCCLELLAN AVE,T236,4,0,41.994679,-87.770899,2013,8,29
CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,1,0,41.925652,-87.63359,2013,8,29
CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,53,0,41.95469,-87.800991,2013,9,6
CULEX PIPIENS,41, N OAK PARK AVE,T002,37,0,41.95469,-87.800991,2013,9,6
CULEX PIPIENS,25, W GRAND AVE,T046,15,0,41.891118,-87.654491,2013,9,6
CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,24,0,41.867108,-87.654224,2013,9,6
CULEX PIPIENS,11, W ROOSEVELT,T048,12,0,41.867108,-87.654224,2013,9,6
CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,4,0,41.896282,-87.655232,2013,9,6
CULEX PIPIENS,11, W CHICAGO,T049,5,0,41.896282,-87.655232,2013,9,6
CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,54,1,41.921965,-87.632085,2013,9,6
CULEX RESTUANS,22, N CANNON DR,T054,5,0,41.921965,-87.632085,2013,9,6
CULEX PIPIENS,22, N CANNON DR,T054,70,1,41.921965,-87.632085,2013,9,6
CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,15,0,41.720848,-87.666014,2013,9,6
CULEX PIPIENS,17, W 95TH ST,T094,16,0,41.720848,-87.666014,2013,9,6
CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,19,0,41.732984,-87.649642,2013,9,6
CULEX PIPIENS,89, S CARPENTER ST,T159,49,0,41.732984,-87.649642,2013,9,6
CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,2,0,41.944869,-87.832763,2013,9,6
CULEX RESTUANS,36, N PITTSBURGH AVE,T011,1,0,41.944869,-87.832763,2013,9,6
CULEX PIPIENS,36, N PITTSBURGH AVE,T011,16,0,41.944869,-87.832763,2013,9,6
CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,18,0,41.801498,-87.763416,2013,9,6
CULEX PIPIENS,50, S CENTRAL AVE,T031,41,0,41.801498,-87.763416,2013,9,6
CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,27,0,41.906638,-87.701431,2013,9,6
CULEX PIPIENS,14, N HUMBOLDT DR,T033,82,1,41.906638,-87.701431,2013,9,6
CULEX RESTUANS,10, S VINCENNES,T089,10,0,41.723195,-87.64997,2013,9,6
CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,14,0,41.868077,-87.666901,2013,9,6
CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,4,0,41.662014,-87.724608,2013,9,6
CULEX PIPIENS,42, W 127TH PL,T135,4,0,41.662014,-87.724608,2013,9,6
CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,10,0,41.878114,-87.629798,2013,9,6
CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,27,0,41.878114,-87.629798,2013,9,6
CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,18,0,41.916265,-87.800515,2013,9,6
CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,13,1,41.916265,-87.800515,2013,9,6
CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,3,0,41.846075,-87.716277,2013,9,6
CULEX PIPIENS,25, S MILLARD AVE,T152,12,0,41.846075,-87.716277,2013,9,6
CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,22,0,41.682587,-87.707973,2013,9,6
CULEX PIPIENS,35, W 116TH ST,T158,10,0,41.682587,-87.707973,2013,9,6
CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,82,1,41.963976,-87.69181,2013,9,6
CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,35,1,41.964242,-87.757639,2013,9,6
CULEX PIPIENS,46, N MILWAUKEE AVE,T003,13,0,41.964242,-87.757639,2013,9,6
CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,6,0,42.008314,-87.777921,2013,9,6
CULEX PIPIENS,70, N MOSELL AVE,T008,16,0,42.008314,-87.777921,2013,9,6
CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,1,0,41.991429,-87.747113,2013,9,6
CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,1,0,41.857402,-87.694991,2013,9,6
CULEX PIPIENS,30, W 18TH ST,T043,3,0,41.857402,-87.694991,2013,9,6
CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,19,0,41.868142,-87.696269,2013,9,6
CULEX RESTUANS,11, S CALIFORNIA,T047,13,0,41.868142,-87.696269,2013,9,6
CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,36,1,41.923738,-87.785288,2013,9,6
CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,2,0,42.010412,-87.66214,2013,9,6
CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,24,0,41.89923,-87.716788,2013,9,6
CULEX PIPIENS,10, N CENTRAL PARK DR,T030,45,1,41.89923,-87.716788,2013,9,6
CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,8,0,41.960616,-87.777189,2013,9,6
CULEX PIPIENS,60, W MONTROSE DR,T017,1,0,41.960616,-87.777189,2013,9,6
CULEX PIPIENS,33, W 104TH ST,T095,6,0,41.704336,-87.703736,2013,9,6
CULEX RESTUANS,17, N PULASKI RD,T039,1,0,41.911824,-87.726737,2013,9,6
CULEX PIPIENS,17, N PULASKI RD,T039,27,0,41.911824,-87.726737,2013,9,6
CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,13,1,41.801179,-87.679447,2013,9,6
CULEX PIPIENS,22, W 51ST ST,T061,17,0,41.801179,-87.679447,2013,9,6
CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,4,0,41.800737,-87.71188,2013,9,6
CULEX PIPIENS,35, W 51ST ST,T062,1,0,41.800737,-87.71188,2013,9,6
CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,6,0,41.778297,-87.752411,2013,9,6
CULEX PIPIENS,52, W 63RD ST,T065,13,0,41.778297,-87.752411,2013,9,6
CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,8,0,41.77166,-87.703047,2013,9,6
CULEX PIPIENS,67, S KEDZIE AVE,T066,27,0,41.77166,-87.703047,2013,9,6
CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,17,1,41.768388,-87.678649,2013,9,6
CULEX PIPIENS,22, W 69TH ST,T069,13,0,41.768388,-87.678649,2013,9,6
CULEX PIPIENS,10, E 67TH ST,T073,12,0,41.773215,-87.60088,2013,9,6
CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,40,0,41.822536,-87.666343,2013,9,6
CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,5,0,41.778748,-87.586427,2013,9,6
CULEX PIPIENS,64, S STONY ISLAND AVE,T077,1,1,41.778748,-87.586427,2013,9,6
CULEX PIPIENS,71, S SOUTH SHORE DR,T079,2,0,41.766202,-87.562889,2013,9,6
CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,15,0,41.754676,-87.612922,2013,9,6
CULEX RESTUANS,77, S EBERHART AVE,T080,1,0,41.754676,-87.612922,2013,9,6
CULEX PIPIENS,77, S EBERHART AVE,T080,38,0,41.754676,-87.612922,2013,9,6
CULEX PIPIENS,50, S UNION AVE,T082,1,0,41.803423,-87.642984,2013,9,6
CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,1,0,41.754292,-87.590773,2013,9,6
CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,25,0,41.798697,-87.736812,2013,9,6
CULEX PIPIENS,52, S KOLMAR,T114,64,1,41.798697,-87.736812,2013,9,6
CULEX PIPIENS,63, W 64TH ST,T155,7,0,41.776156,-87.778927,2013,9,6
CULEX PIPIENS,37, S PULASKI RD,T063,18,0,41.82561,-87.726549,2013,9,6
CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,22,0,41.673408,-87.599862,2013,9,6
CULEX PIPIENS,10, S STONY ISLAND AVE,T138,10,0,41.726465,-87.585413,2013,9,6
CULEX PIPIENS,13, S BRANDON,T209,31,0,41.740641,-87.546587,2013,9,6
CULEX PIPIENS,37, E 118TH ST,T212,5,0,41.680946,-87.535198,2013,9,6
CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,10,0,41.704572,-87.565666,2013,9,6
CULEX RESTUANS,24, E 105TH ST,T128,1,0,41.704572,-87.565666,2013,9,6
CULEX PIPIENS,24, E 105TH ST,T128,40,0,41.704572,-87.565666,2013,9,6
CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,17,0,41.750498,-87.605294,2013,9,6
CULEX RESTUANS,10, S COTTAGE GROVE,T102,3,0,41.750498,-87.605294,2013,9,6
CULEX PIPIENS,10, S COTTAGE GROVE,T102,6,0,41.750498,-87.605294,2013,9,6
CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,3,0,41.984809,-87.728492,2013,9,6
CULEX PIPIENS,58, N PULASKI RD,T027,19,1,41.984809,-87.728492,2013,9,6
CULEX PIPIENS,40, E 130TH ST,T221,12,0,41.659112,-87.538693,2013,9,6
CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,27,0,41.992478,-87.862995,2013,9,6
CULEX PIPIENS,91, W HIGGINS RD,T009,30,1,41.992478,-87.862995,2013,9,6
CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,308,1,41.974689,-87.890615,2013,9,6
CULEX RESTUANS,10, W OHARE AIRPORT,T900,40,1,41.974689,-87.890615,2013,9,6
CULEX PIPIENS,10, W OHARE AIRPORT,T900,195,1,41.974689,-87.890615,2013,9,6
CULEX ERRATICUS,10, W OHARE AIRPORT,T900,7,0,41.974689,-87.890615,2013,9,6
CULEX PIPIENS,10, W OHARE,T903,20,0,41.957799,-87.930995,2013,9,6
CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,5,0,41.925198,-87.746381,2013,9,6
CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,33,1,41.973845,-87.805059,2013,9,6
CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,5,0,41.743402,-87.731435,2013,9,6
CULEX PIPIENS,82, S KOSTNER AVE,T225,13,1,41.743402,-87.731435,2013,9,6
CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,11,0,41.728495,-87.600963,2013,9,6
CULEX PIPIENS,65, E 91ST PL,T227,10,0,41.728495,-87.600963,2013,9,6
CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,9,0,41.947227,-87.671457,2013,9,6
CULEX PIPIENS,17, W ADDISON ST,T224,4,0,41.947227,-87.671457,2013,9,6
CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,5,0,41.793818,-87.654234,2013,9,6
CULEX RESTUANS,90, W GARFIELD BLVD,T226,2,0,41.793818,-87.654234,2013,9,6
CULEX PIPIENS,90, W GARFIELD BLVD,T226,15,0,41.793818,-87.654234,2013,9,6
CULEX PIPIENS,13, N LARAMIE AVE,T230,6,0,41.904194,-87.756155,2013,9,6
CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,16,1,41.951866,-87.725057,2013,9,6
CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,1,0,41.951866,-87.725057,2013,9,6
CULEX PIPIENS,39, N SPRINGFIELD AVE,T228,16,0,41.951866,-87.725057,2013,9,6
CULEX PIPIENS,51, W 72ND ST,T035,31,1,41.763733,-87.742302,2013,9,6
CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,20,0,41.98728,-87.666066,2013,9,6
CULEX PIPIENS,58, N RIDGE AVE,T231,2,0,41.98728,-87.666066,2013,9,6
CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,9,0,41.912563,-87.668055,2013,9,6
CULEX PIPIENS,17, N ASHLAND AVE,T232,1,0,41.912563,-87.668055,2013,9,6
CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,15,1,42.009876,-87.807277,2013,9,6
CULEX PIPIENS,71, N HARLEM AVE,T233,18,1,42.009876,-87.807277,2013,9,6
CULEX PIPIENS,42, W 65TH ST,T235,37,1,41.776428,-87.627096,2013,9,6
CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,7,0,41.994679,-87.770899,2013,9,6
CULEX PIPIENS,62, N MCCLELLAN AVE,T236,10,1,41.994679,-87.770899,2013,9,6
CULEX PIPIENS/RESTUANS,21, N CANNON DR,T054C,3,0,41.925652,-87.63359,2013,9,6
CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,12,0,41.95469,-87.800991,2013,9,12
CULEX PIPIENS,41, N OAK PARK AVE,T002,32,1,41.95469,-87.800991,2013,9,12
CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,1,0,41.891118,-87.654491,2013,9,12
CULEX RESTUANS,25, W GRAND AVE,T046,1,0,41.891118,-87.654491,2013,9,12
CULEX PIPIENS,25, W GRAND AVE,T046,7,0,41.891118,-87.654491,2013,9,12
CULEX PIPIENS,11, W ROOSEVELT,T048,39,0,41.867108,-87.654224,2013,9,12
CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,7,0,41.896282,-87.655232,2013,9,12
CULEX RESTUANS,11, W CHICAGO,T049,1,0,41.896282,-87.655232,2013,9,12
CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,47,1,41.921965,-87.632085,2013,9,12
CULEX RESTUANS,22, N CANNON DR,T054,3,0,41.921965,-87.632085,2013,9,12
CULEX PIPIENS,22, N CANNON DR,T054,46,0,41.921965,-87.632085,2013,9,12
CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,10,0,41.720848,-87.666014,2013,9,12
CULEX PIPIENS,17, W 95TH ST,T094,4,0,41.720848,-87.666014,2013,9,12
CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,29,0,41.732984,-87.649642,2013,9,12
CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,17,0,41.944869,-87.832763,2013,9,12
CULEX PIPIENS,36, N PITTSBURGH AVE,T011,9,1,41.944869,-87.832763,2013,9,12
CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,33,0,41.986921,-87.689778,2013,9,12
CULEX RESTUANS,58, N WESTERN AVE,T028,4,0,41.986921,-87.689778,2013,9,12
CULEX PIPIENS,58, N WESTERN AVE,T028,45,1,41.986921,-87.689778,2013,9,12
CULEX PIPIENS,50, S CENTRAL AVE,T031,20,0,41.801498,-87.763416,2013,9,12
CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,5,0,41.906638,-87.701431,2013,9,12
CULEX PIPIENS,14, N HUMBOLDT DR,T033,7,0,41.906638,-87.701431,2013,9,12
CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,8,0,41.723195,-87.64997,2013,9,12
CULEX PIPIENS,10, S VINCENNES,T089,3,0,41.723195,-87.64997,2013,9,12
CULEX PIPIENS,11, S ASHLAND AVE,T090,21,1,41.868077,-87.666901,2013,9,12
CULEX PIPIENS,42, W 127TH PL,T135,18,1,41.662014,-87.724608,2013,9,12
CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,1,0,41.878114,-87.629798,2013,9,12
CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,7,0,41.932094,-87.700117,2013,9,12
CULEX RESTUANS,28, N FRANCISCO AVE,T147,1,0,41.932094,-87.700117,2013,9,12
CULEX PIPIENS,28, N FRANCISCO AVE,T147,13,1,41.932094,-87.700117,2013,9,12
CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,14,0,41.846075,-87.716277,2013,9,12
CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,10,0,41.682587,-87.707973,2013,9,12
CULEX PIPIENS,35, W 116TH ST,T158,10,0,41.682587,-87.707973,2013,9,12
CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,16,0,41.963976,-87.69181,2013,9,12
CULEX PIPIENS,45, N CAMPBELL AVE,T220,12,0,41.963976,-87.69181,2013,9,12
CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,10,0,41.964242,-87.757639,2013,9,12
CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,17,0,42.008314,-87.777921,2013,9,12
CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,5,0,41.991429,-87.747113,2013,9,12
CULEX PIPIENS,61, N LEMONT AVE,T012,1,0,41.991429,-87.747113,2013,9,12
CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,4,0,41.857402,-87.694991,2013,9,12
CULEX PIPIENS,30, W 18TH ST,T043,1,0,41.857402,-87.694991,2013,9,12
CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,10,0,41.868142,-87.696269,2013,9,12
CULEX RESTUANS,11, S CALIFORNIA,T047,1,0,41.868142,-87.696269,2013,9,12
CULEX PIPIENS,11, S CALIFORNIA,T047,25,0,41.868142,-87.696269,2013,9,12
CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,21,1,41.923738,-87.785288,2013,9,12
CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,8,0,42.010412,-87.66214,2013,9,12
CULEX PIPIENS,10, N CENTRAL PARK DR,T030,45,0,41.89923,-87.716788,2013,9,12
CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,8,0,41.960616,-87.777189,2013,9,12
CULEX RESTUANS,60, W MONTROSE DR,T017,1,0,41.960616,-87.777189,2013,9,12
CULEX PIPIENS,60, W MONTROSE DR,T017,4,0,41.960616,-87.777189,2013,9,12
CULEX PIPIENS,33, W 104TH ST,T095,10,0,41.704336,-87.703736,2013,9,12
CULEX PIPIENS,17, N PULASKI RD,T039,14,1,41.911824,-87.726737,2013,9,12
CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,4,0,41.801179,-87.679447,2013,9,12
CULEX PIPIENS,22, W 51ST ST,T061,15,0,41.801179,-87.679447,2013,9,12
CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,16,0,41.778297,-87.752411,2013,9,12
CULEX RESTUANS,52, W 63RD ST,T065,3,0,41.778297,-87.752411,2013,9,12
CULEX PIPIENS,52, W 63RD ST,T065,10,0,41.778297,-87.752411,2013,9,12
CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,71,1,41.77166,-87.703047,2013,9,12
CULEX RESTUANS,67, S KEDZIE AVE,T066,5,0,41.77166,-87.703047,2013,9,12
CULEX PIPIENS,67, S KEDZIE AVE,T066,29,0,41.77166,-87.703047,2013,9,12
CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,6,0,41.768388,-87.678649,2013,9,12
CULEX RESTUANS,10, E 67TH ST,T073,2,0,41.773215,-87.60088,2013,9,12
CULEX PIPIENS,10, E 67TH ST,T073,4,0,41.773215,-87.60088,2013,9,12
CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,7,0,41.822536,-87.666343,2013,9,12
CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,7,0,41.778748,-87.586427,2013,9,12
CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,1,0,41.766202,-87.562889,2013,9,12
CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,2,0,41.754676,-87.612922,2013,9,12
CULEX PIPIENS,77, S EBERHART AVE,T080,2,0,41.754676,-87.612922,2013,9,12
CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,3,0,41.803423,-87.642984,2013,9,12
CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,1,0,41.754292,-87.590773,2013,9,12
CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,23,1,41.798697,-87.736812,2013,9,12
CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,19,0,41.776156,-87.778927,2013,9,12
CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,186,1,41.673408,-87.599862,2013,9,12
CULEX PIPIENS,12, S DOTY AVE,T115,36,0,41.673408,-87.599862,2013,9,12
CULEX PIPIENS,10, S STONY ISLAND AVE,T138,4,0,41.726465,-87.585413,2013,9,12
CULEX PIPIENS,13, S BRANDON,T209,28,0,41.740641,-87.546587,2013,9,12
CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,11,0,41.680946,-87.535198,2013,9,12
CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,43,0,41.704572,-87.565666,2013,9,12
CULEX PIPIENS,24, E 105TH ST,T128,30,0,41.704572,-87.565666,2013,9,12
CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,5,1,41.750498,-87.605294,2013,9,12
CULEX PIPIENS,10, S COTTAGE GROVE,T102,11,0,41.750498,-87.605294,2013,9,12
CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,15,1,41.984809,-87.728492,2013,9,12
CULEX PIPIENS,58, N PULASKI RD,T027,9,1,41.984809,-87.728492,2013,9,12
CULEX PIPIENS,40, E 130TH ST,T221,17,0,41.659112,-87.538693,2013,9,12
CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,5,0,41.992478,-87.862995,2013,9,12
CULEX PIPIENS,91, W HIGGINS RD,T009,35,0,41.992478,-87.862995,2013,9,12
CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,242,0,41.974689,-87.890615,2013,9,12
CULEX RESTUANS,10, W OHARE AIRPORT,T900,5,0,41.974689,-87.890615,2013,9,12
CULEX PIPIENS,10, W OHARE AIRPORT,T900,238,1,41.974689,-87.890615,2013,9,12
CULEX PIPIENS/RESTUANS,10, W OHARE,T903,10,0,41.957799,-87.930995,2013,9,12
CULEX PIPIENS,48, W MONTANA ST,T222,3,0,41.925198,-87.746381,2013,9,12
CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,5,1,41.973845,-87.805059,2013,9,12
CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,1,0,41.743402,-87.731435,2013,9,12
CULEX RESTUANS,82, S KOSTNER AVE,T225,5,0,41.743402,-87.731435,2013,9,12
CULEX PIPIENS,82, S KOSTNER AVE,T225,47,1,41.743402,-87.731435,2013,9,12
CULEX PIPIENS,65, E 91ST PL,T227,16,0,41.728495,-87.600963,2013,9,12
CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,8,0,41.947227,-87.671457,2013,9,12
CULEX PIPIENS,17, W ADDISON ST,T224,22,0,41.947227,-87.671457,2013,9,12
CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,7,0,41.793818,-87.654234,2013,9,12
CULEX PIPIENS,90, W GARFIELD BLVD,T226,1,0,41.793818,-87.654234,2013,9,12
CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,45,0,41.904194,-87.756155,2013,9,12
CULEX PIPIENS,13, N LARAMIE AVE,T230,70,0,41.904194,-87.756155,2013,9,12
CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,1,0,41.951866,-87.725057,2013,9,12
CULEX PIPIENS,39, N SPRINGFIELD AVE,T228,5,0,41.951866,-87.725057,2013,9,12
CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,6,0,41.763733,-87.742302,2013,9,12
CULEX RESTUANS,51, W 72ND ST,T035,1,0,41.763733,-87.742302,2013,9,12
CULEX PIPIENS,51, W 72ND ST,T035,11,0,41.763733,-87.742302,2013,9,12
